L438P_1	L438P_2	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6
ENST00000335858	51.574	45.55	59.302	72.225	59.359	42.427	56.153	43.153
ENST00000586044	33.458	0	11.145	0	6.613	0	64.026	0
ENST00000587977	5.297	6.402	0	5.671	28.958	7.157	7.841	14.617
ENST00000590016	16.239	20.126	0	19.713	0	6.825	16.93	11.444
ENST00000586210	4.415	3.525	0	0	0	0	0	0
ENST00000460118	0	0	0	9.247	4.331	0	0	0
ENST00000587405	0	0	0	0	0	0	0	0
ENST00000592577	0	0	0	0	0	0	0	0
ENST00000590631	1.167	5.142	1.069	3.233	4.774	1.114	1.037	3.097
ENST00000415064	0	1.754	5.532	2.836	0	0	1.717	0
ENST00000587982	0	3.898	0	1.089	0	0	3.035	0
ENST00000592430	0	0	1.42	0	0	0	0	2.519
ENST00000585947	1.23	0	0	0	3.94	1.287	0	0
ENST00000585982	0	0	2.369	0	0	0	0	0
ENST00000585343	0	0	0	0	0	0	0	0
ENST00000592850	0	0	0	0	2.37	5.064	0	0
ENST00000586186	1.696	0	1.565	0	0	0	0	0
ENST00000592928	1.084	0	0	0	1.021	0	1.033	0
ENST00000589506	0	20.543	11.915	11.513	8.107	10.216	5.841	5.24
ENST00000410005	5.348	4.408	0	6.134	0	6.986	0	0
ENST00000358752	113.393	296.256	347.992	205	191.27	54.12	308.447	423
ENST00000303277	81.859	129.352	126.474	157.048	131.079	116.26	129.538	151.808
ENST00000382936	557.454	552.382	526.954	543.628	513.611	609.111	554.501	466.262
ENST00000460722	0	0	0	0	0	8.94	0	4.172
ENST00000476253	43.839	46.146	49.054	63.127	42.471	48.766	39.932	64.06
ENST00000480360	11.849	13.267	24.649	24.197	20.259	19.924	15.486	16.699
ENST00000536901	0	0	0	0	0	0	0	0
ENST00000481710	18.078	64.669	60.058	53.262	0	0	0	33.375
ENST00000399292	168.9	0	0	0	0	0	210.777	0
ENST00000399299	0	0	0	0	0	0	0	0
ENST00000489469	9.862	0	0	10.841	0	0	0	4.335
ENST00000495363	0	0	0	1.727	0	0	0	0
ENST00000474455	20.353	17.183	26.187	18.185	17.178	28.172	15.023	5.594
ENST00000399295	0	5.098	2.844	2.265	0	0	2.094	0
ENST00000652570	6.148	7.769	10.944	18.201	6.364	11.197	6.288	11.759
ENST00000299004	0	0	0	1.096	0	0	0	0
ENST00000317829	58	134.269	115.706	57.869	2	6	116.978	0
ENST00000433060	0	359.454	579.212	193.973	0	0	85.943	556.727
ENST00000539727	0	1.649	0	0	0	0	0	2.183
ENST00000537191	2	1.103	1.082	1.062	0	0	1.079	1.09
ENST00000354300	4650.855	3218.822	3362.873	3916.736	2394.629	2997.309	3352.003	2971.247
ENST00000548721	15.57	6.453	12.474	7.889	11.405	5.691	11.171	13.753
ENST00000358585	0	0	0	0	0	0	0	0
ENST00000283290	706.745	960.778	1237.069	1166.606	668.234	749.309	1324.771	944.679
ENST00000402314	74.449	92.382	150.034	173.569	86.273	114.282	149.309	116.057
ENST00000494571	34.194	63.173	69.941	53.614	40.886	61.407	53.033	50.471
ENST00000495756	0	0	0	0	0	0	0	0
ENST00000467275	5.761	8.052	11.049	7.702	9.096	8.629	5.628	5.655
ENST00000496423	75.754	70.035	39.584	75.249	0	0	70.067	39.13
ENST00000492886	1.932	4.766	5.315	0	9.095	0	1.866	7.831
ENST00000465980	24.325	14.421	0	14.582	8.94	6.959	0	17.226
ENST00000488910	5.412	10.571	8.082	3.821	13.475	1.413	5.33	5.211
ENST00000644200	0	187.804	299.985	199.195	334.525	431.229	223.368	470.339
ENST00000340738	211.546	16.042	0	138.056	171.437	56.965	109.543	31.553
ENST00000555123	0	0	0	0	0	0	0	29.47
ENST00000216658	139.476	112.609	26.385	44.694	190.244	157.532	42.554	177.487
ENST00000554301	0	0	0	0	0	0	0	0
ENST00000555445	0	14.156	0	0	3.724	0	0	3.745
ENST00000555035	0	1.397	0	0	5.422	1.125	1.152	0
ENST00000557061	0	0	0	0	0	0	134.669	0
ENST00000554314	0	0	0	0	0	0	0	0
ENST00000555700	243.488	317.676	203.202	233.947	319.093	487.676	252.007	549.236
ENST00000559759	144.88	168.093	130.724	139.579	412.044	316.442	60.972	252.036
ENST00000554527	37.469	23.28	21.707	30.063	64.946	54.308	35.737	63.675
ENST00000261413	1297.501	1183.878	1160.187	1273.336	1405.976	1137.283	1929.49	914.372
ENST00000457646	1195.03	1578.317	1478.377	1841.983	747.628	1368.182	1341.88	1532.881
ENST00000515226	158.875	183.687	186.936	189.122	165.429	166.098	182.962	136.232
ENST00000519874	0	0	5.461	0	0	0	4.615	0
ENST00000513900	4.007	11.743	2.586	0	0	0	19.279	8.273
ENST00000508863	0	9.073	0	0	0	0	0	0
ENST00000522585	0	1	0	1.001	0	1	1	1
ENST00000522562	19.827	24.926	7.16	35.278	9.394	12.58	14.959	28.404
ENST00000522042	0	0	0	0	0	0	0	0
ENST00000515404	18.662	5.212	28.526	9.198	4.502	25.237	0	29.688
ENST00000519143	0	0	3.647	0	0	0	2.519	7.363
ENST00000522404	14.888	8.634	6.748	13.269	6.68	5.005	11.683	20.565
ENST00000520285	10.822	0	5.762	9.717	2.831	0	7.485	4.016
ENST00000522095	2.371	4.044	6.93	4.566	1.783	3.498	0	2.54
ENST00000523654	1.213	0	2.31	5.732	0	1.071	3.581	2.293
ENST00000506957	0	2.158	1.06	0	0	0	0	0
ENST00000513595	0	0	0	0	0	0	0	1
ENST00000615637	5	4	27	25.556	12	27	33	8
ENST00000610587	0	0	0	0	0	0	0	0
ENST00000622574	0	0	0	0	0	0	0	0
ENST00000450554	2412.505	2840.152	3046.96	3508.015	2169.466	2726.446	4487.267	2915.05
ENST00000308924	611.543	1004.951	925.217	1055.071	824.035	556.934	1578.526	928.623
ENST00000588850	181.682	142.495	179.643	166.05	130.099	156.174	275.952	161.746
ENST00000587196	81.046	139.29	121.387	107.113	80.977	159.063	121.849	108.114
ENST00000592867	24.17	41.946	28.479	55.577	26.199	45.35	59.284	43.76
ENST00000592874	120.539	139.28	115.207	184.447	102.285	159.151	206.047	123.791
ENST00000590551	722.368	1060.353	1135.908	1000.792	718.336	1040.059	1595.307	1144.549
ENST00000587275	15.632	14.668	29.107	31.947	24.716	32.648	36.688	23.622
ENST00000485907	0	44.91	27.725	25.145	36.489	0	0	0
ENST00000496463	0	0	0	0	0	0	0	0
ENST00000375595	0	0	0	0	0	0	0	0
ENST00000375600	0	0	0	0	0	0	0	0
ENST00000375602	0	0	0	2	0	0	0	0
ENST00000412402	0	9.346	0	0	0	0	0	0
ENST00000440349	0	0	0	0	0	0	0	0
ENST00000441290	0	21.058	0	1.128	17.417	3.345	2.247	0
ENST00000635638	0	0	0	0	0	0	0	0
ENST00000495516	0	0	0	0	0	0	0	0
ENST00000634411	0	5.626	0	7.988	0	0	0	0
ENST00000635109	0	0	0	3.441	0	0	0	0
ENST00000634623	0	0	0	0	0	0	0	0
ENST00000393494	0	0	0	0	0	0	0	0
ENST00000462331	0	0	0	0	2.262	0	1	0
ENST00000408937	0	0	0	26.748	0	0	0	0
ENST00000350908	0	0	0	0	0	0	0	0
ENST00000393498	0	0	0	0	0	0	0	0
ENST00000393495	0	0	0	0	0	0	0	0
ENST00000459666	0	0	0	0	0	0	0	0
ENST00000378237	0	1.225	0	0	0	0	0	0
ENST00000393489	0	0	0	0	0	0	0	0
ENST00000635534	0	0	0	0	0	2.733	0	0
ENST00000360232	0	0	0	0	0	0	0	0
ENST00000452963	0	0	0	0	0	0	0	0
ENST00000390668	0	0	0	0	0	0	0	0
ENST00000635563	0	0	0	0	0	2.98	0	0
ENST00000634372	0	0	0	0	0	0	0	0
ENST00000634664	0	35.016	3.066	9.695	0	0	0	0
ENST00000403559	10	188.244	4.934	0	6.32	4.942	0	0
ENST00000393491	0	11.485	0	0	0	0	4.753	5
ENST00000638397	0	0	0	0	0	0	0	0
ENST00000327535	411.554	431.452	356.813	302.347	262.997	608.252	267.597	513.213
ENST00000327575	8.889	1.915	9.402	0	14.31	26.041	5.411	12.425
ENST00000374421	0	0	0	0	0	0	0	0
ENST00000374419	0	3.971	0	0	0	1.428	1.559	0
ENST00000374418	3.706	8.918	6.784	3.628	10.344	6.478	7.433	0
ENST00000458173	54.162	92.659	64.112	94.436	60.143	75.072	91.497	84.348
ENST00000651472	0	0	0	0	0	0	0	0
ENST00000485989	0	0	8.462	12.1	10.205	5.305	8.181	5.241
ENST00000484651	158.93	135.668	137.799	126.776	211.747	169.372	294.319	145.935
ENST00000313288	1805.898	2008.533	2443.127	2562.275	1400.749	1885.433	4109.925	2571.076
ENST00000467746	0	2.074	0	7.243	4.881	1.751	1.862	0
ENST00000493975	0	3.356	3.596	7.226	0	2.4	0	6.354
ENST00000652770	39.373	55.745	5.866	103.722	47.43	52.353	63.731	39.522
ENST00000651251	20.045	0	112.632	166.819	199.708	67.846	73.337	26.363
ENST00000650779	4.78	9.212	0	10.006	36.263	3.679	3.629	0
ENST00000470136	0	0	0	0	0	4.914	0	0
ENST00000651817	174.888	199.578	239.174	253.135	267.668	217.35	358.563	249.873
ENST00000466077	15.998	20.5	36.786	21.215	46.93	31.015	65.34	10.337
ENST00000470808	0	0	0	0	0	0	11.368	16.407
ENST00000404054	66.715	78.658	111.067	85.38	87.192	108.019	99.819	101.419
ENST00000484264	15.329	10.688	31.305	21.485	33.895	18.46	44.535	40.838
ENST00000612220	49.813	98.749	102.782	36.652	153.992	129.925	202.753	147.301
ENST00000617535	0	0	0	0	0	51.713	0	0
ENST00000327040	0	0	38	0	0	0	10.8	0
ENST00000286485	0	8.249	0	0	0	0	0	0
ENST00000428502	0	0	0	0	0	0	0	0
ENST00000523619	0	0	0	0	0	0	0	0
ENST00000518315	0	0	0	0	2.491	0	0	0
ENST00000521878	0	0	0	0	0	0	0	0
ENST00000520858	0	0	0	0	0	0	0	0
ENST00000519851	0	0	0	0	0	0	0	0
ENST00000519653	0	0	0	0	0	0	0	0
ENST00000518963	0	0	0	0	0	0	0	0
ENST00000517971	0	0	0	0	0	0	0	0
ENST00000518303	0	0	0	0	0	0	0	0
ENST00000521027	0	0	0	0	0	0	1.2	0
ENST00000519633	0	0	0	0	0	0	0	0
ENST00000520789	0	0	0	0	0	0	0	0
ENST00000521475	0	0	1	0	0	0	0	1
ENST00000521841	0	2	0	0	0	0	0	0
ENST00000615573	0	0	0	0	0	0	0	0
ENST00000614430	0	0	0	0	0	0	0	0
ENST00000440756	5	1.751	0	14	9.509	6	0	26
ENST00000222812	38.665	0	56.683	48.178	23.581	0	0	0
ENST00000395156	0	49.666	0	0	0	59.723	49.084	46.747
ENST00000484736	0	0	0	11.113	10.036	0	8.793	0
ENST00000480126	0	7.502	2.611	12.785	0	9.655	8.295	0
ENST00000491645	1.258	6.089	2.686	3.647	0	8.794	1.982	5.311
ENST00000395154	0	0	4.317	0	0	0	0	0
ENST00000497980	0	1.127	0	0	0	1.145	0	0
ENST00000491427	0	0	5.704	1.775	0	0	0	0
ENST00000496216	6.71	0	0	0	0	0	1.845	3.362
ENST00000395155	0	0	0	0	8.24	0	0	0
ENST00000461441	2.279	3	7.246	6.501	4.304	9.202	3.681	4.537
ENST00000470878	0	0	6.576	0	1.72	0	0	0
ENST00000494245	0	2.539	0	0	1.119	1.481	1.307	1.043
ENST00000462135	0	0	0	0	0	0	0	0
ENST00000219252	1048.588	1116.293	1228.398	1285.151	1107.6	984.303	1389.898	1036.421
ENST00000563115	15.954	8.246	21.068	9.903	11.494	27.502	7.63	18.237
ENST00000562953	64.434	74.366	70.853	94.133	59.42	29.003	52.954	56.955
ENST00000562599	10.94	12.41	11.906	12.832	3.747	8.903	15.311	15.39
ENST00000564651	11.33	21.202	0	0	0	0	0	5.751
ENST00000567982	18.241	17.773	16.67	19.121	29.444	18.202	11.832	13.426
ENST00000564626	5.041	9.034	5.053	8.139	13.104	10.091	10	7.029
ENST00000563589	5.519	4.971	9.202	5.448	7.217	3.695	5.291	7.814
ENST00000415229	0	0	16.961	50.381	0	0	30.405	0
ENST00000534183	1.235	11.565	2.824	0	0	1	3.83	7.209
ENST00000301776	9.223	179.598	46.625	0	18.21	2	101.117	126.113
ENST00000525496	1.542	3.326	0	0	0	0	2.31	2.359
ENST00000529226	0	0	0	0	0	0	0	0
ENST00000534571	0	24.325	11.588	2.824	3.79	0	33.433	3.287
ENST00000526096	0	0	0	10.579	0	0	0	0
ENST00000528206	1.018	14.468	2.028	9.942	5.072	4.115	11.534	13.546
ENST00000525708	0	14.186	0	0	0	0	4.906	0
ENST00000533970	0	0	0	0	0	0	0	0
ENST00000628829	0	0	0	4.216	0	0	0	13.946
ENST00000231420	0	0	0	0	0	0	0	0
ENST00000512135	0	0	0	0	0	0	0	0
ENST00000510428	0	0	0	0	0	0	0	0
ENST00000505349	0	0	0	0	0	0	0	0
ENST00000505542	0	0	0	0	0	0	0	1
ENST00000618015	0	1	0	0	0	0	0	0
ENST00000356654	1297.908	1238.543	1174.291	1560.325	765.223	1167.564	1528.583	978.983
ENST00000396684	1517.538	1325.795	1149.328	1254.625	1297.192	898.713	1023.269	1132.819
ENST00000541029	27.957	20.139	18.774	32.857	32.092	39.73	30.394	18.705
ENST00000537488	13.8	9.922	36.501	6.361	22.796	33.68	21.052	18.808
ENST00000602758	0	0	0	0	0	0	0	0
ENST00000602719	0	1.274	1.104	0	0	1.194	0	0
ENST00000602583	0	9.612	4.047	1.781	4.099	27.108	23.518	1.487
ENST00000602675	9	0	14.068	0	42.742	94.396	15.404	5.288
ENST00000284245	0	32.113	23.781	20.219	15.731	110.735	72.05	2.224
ENST00000602914	0	0	0	0	10.428	17.589	41.013	0
ENST00000602766	0	0	0	0	0	6.979	4.015	0
ENST00000547405	0	0	0	0	0	0	0	0
ENST00000452455	0	0	0	0	0	0	0	0
ENST00000547627	0	0	0	0	0	0	0	0
ENST00000392934	0	0	0	0	0	0	0	5
ENST00000547509	0	0	0	0	0	0	0	0
ENST00000361685	0	0	0	0	0	0	0	0
ENST00000550501	0	0	0	0	0	0	0	0
ENST00000549145	0	0	0	0	0	0	0	0
ENST00000553190	0	0	0	0	0	0	0	0
ENST00000545503	0	0	0	0	0	0	0	0
ENST00000536007	0	0	0	5	0	0	0	0
ENST00000541119	0	0	0	0	0	0	0	0
ENST00000361466	0	0	0	0	0	0	0	0
ENST00000551300	0	0	0	0	0	0	0	0
ENST00000550270	0	0	1	0	1	2	1	0
ENST00000552198	0	0	0	0	0	0	0	0
ENST00000550312	0	0	0	0	0	0	0	0
ENST00000548834	0	0	0	0	0	0	0	0
ENST00000550812	0	0	0	1	0	0	0	0
ENST00000548298	0	0	0	0	0	0	0	0
ENST00000548532	0	0	0	0	0	0	0	0
ENST00000549608	1	0	0	0	0	0	0	0
ENST00000550514	0	0	0	0	0	0	0	0
ENST00000611485	0	0	0	0	0	0	0	0
ENST00000632381	0	0	0	0	0	0	0	0
ENST00000632455	0	0	0	0	0	0	0	0
ENST00000632330	0	0	0	0	0	0	0	0
ENST00000632149	0	0	0	0	0	0	0	0
ENST00000633318	0	0	0	0	0	0	0	0
ENST00000631384	0	0	0	0	0	1	0	0
ENST00000634074	0	0	0	0	0	0	0	0
ENST00000633826	0	0	0	0	0	0	0	0
ENST00000414140	0	0	0	1	0	0	0	0
ENST00000411588	0	0	0	0	0	0	0	0
ENST00000560305	9.766	8.993	14.168	5.831	0	0	0	6.741
ENST00000559153	36.273	0	0	26.341	3.652	0	15.864	0
ENST00000561011	68.581	86.069	152.85	114.247	14.432	109.127	23.705	100.663
ENST00000559291	369.397	247.121	472.063	420.426	114.04	333.028	144.926	304.456
ENST00000559911	1.896	0	15.565	4.153	0	0	0	0
ENST00000558113	0	2.631	0	0	0	0	0	4.212
ENST00000358005	16.114	21.202	34.114	41.772	24.165	432.87	24.173	9.549
ENST00000416810	1279.073	962.167	1527.179	1229.797	528.491	762.215	783.121	1093.039
ENST00000558750	7.176	0	10.269	3.707	1.721	4.166	6.846	9.986
ENST00000558918	0	0	1.591	0	0	0	0	12.029
ENST00000559103	4.522	4.364	3.454	5.701	0	0	2.068	0
ENST00000558871	68.272	28.351	109.296	83.312	41.94	53.005	28.596	50.663
ENST00000560109	35.598	15.061	0	14.088	0	0	31.136	0
ENST00000560535	2.01	3.055	0	1	7.313	3.054	2	2.011
ENST00000625629	0	0	0	0	0	0	0	0
ENST00000528396	0	19.011	7.671	10.729	8.147	4.082	9.345	0
ENST00000529133	86.729	0	4.283	0	0	0	0	0
ENST00000533820	197.957	303.79	340.554	291.509	135.767	182.702	326.508	254.997
ENST00000527739	13.822	18.302	1.964	15.865	4.954	8.688	25.692	23.577
ENST00000526966	0	0	0	0	0	0	0	0
ENST00000533129	0	109.299	59.772	41.498	0	0	0	0
ENST00000524773	283.848	149.762	442.63	281.888	161.811	393.592	367.418	414.514
ENST00000530442	0	0	0	8.205	0	0	2.037	2.725
ENST00000279247	2637.114	3041.108	3112.451	2864.642	2331.47	2297.549	3213.17	2829.548
ENST00000528739	0	0	0	0	0	0	0	0
ENST00000532285	0	1.034	0	0	2.074	1.04	1.044	0
ENST00000527189	0	0	0	0	0	0	0	0
ENST00000527469	0	0	0	0	0	0	0	0
ENST00000534373	0	0	0	0	0	0	0	0
ENST00000526954	0	0	0	0	0	0	0	0
ENST00000531068	0	0	0	0	0	0	0	0
ENST00000527699	0	0	0	0	0	1.476	0	0
ENST00000533909	0	0	0	0	0	0	0	0
ENST00000527323	6.141	6.65	30.471	5.98	6.653	6.918	6.846	0
ENST00000526468	2.73	5.625	0	0	0	0	0	2.072
ENST00000527897	16.08	29.852	17.236	23.791	27.361	32.865	18.522	19.813
ENST00000533079	31.828	34.877	53.814	55.278	32.822	65.454	63.713	41.827
ENST00000527887	1.079	12.139	6.678	6.68	8.304	13.146	7.617	8.772
ENST00000530495	3.06	0	0	2.876	1.316	1.406	1.435	0
ENST00000525013	25.673	33.903	32.208	39.787	12.936	26.463	46.854	28.382
ENST00000528165	78.566	72.56	85.476	111.312	76.9	95.47	87.278	106.634
ENST00000533704	0	0	3.92	0	0	6.589	0	16.929
ENST00000530567	0	3.905	20.316	12.468	4.344	69.972	40.737	5.652
ENST00000409304	62.647	123.818	951.301	135.033	32.55	53.766	199.748	168.082
ENST00000258405	0	0	140.503	65.759	10.712	0	45.649	0
ENST00000473202	17.433	21.773	61.477	33.138	13.882	3.245	14.637	11.887
ENST00000409840	0	0	6.81	0	0	0	0	0
ENST00000447280	0	0	0	0	0	0	0	0
ENST00000478966	0	0	13.203	7.164	0	0	0	0
ENST00000432738	0	0	0	0	0	0	0	0
ENST00000489065	0	0	5.539	0	0	0	0	0
ENST00000454956	0	0	0	0	0	0	0	1.373
ENST00000423446	0	0	0	0	0	0	0	0
ENST00000538392	7.463	6.21	1.523	4.793	6.268	7.551	7.524	7.355
ENST00000542222	7.811	1.845	19.73	17.062	14.347	8.698	7.993	10.911
ENST00000545581	0	0	0	0	0	0	0	0
ENST00000544681	33.176	24.324	43.879	54.928	60.486	30.419	57.721	61.955
ENST00000537087	142.072	183.162	203.403	197.104	245.834	143.581	303.075	193.038
ENST00000229281	1022.944	1165.298	1160.955	1471.692	1475.369	1279.794	1796.03	957.514
ENST00000540506	58.534	70.633	65.454	57.794	88.702	47.788	85.809	75.244
ENST00000347606	34.263	15.744	39.825	0	0	0	22.27	11.036
ENST00000457685	64.496	50.845	127.581	62.005	17.011	17.556	33.301	73.324
ENST00000593880	37.989	24.311	44.197	23.478	0	0	26.056	17.79
ENST00000625284	50.482	37.848	78.938	5.837	13.815	6.542	7.37	38.896
ENST00000596323	21.682	47.089	46.653	12.62	6.574	6.848	10.002	27.979
ENST00000615481	27.088	29.163	90.938	43.061	13.601	18.054	0	22.975
ENST00000333039	2	8.005	18.01	17.004	15.095	17.002	20	12.485
ENST00000640136	0	0	0	0	0	0	0	0
ENST00000379573	80.576	95.888	65.872	91.647	98.368	60.01	101.167	111.807
ENST00000379567	27.412	80.854	121.936	118.218	79.424	51.322	93.803	81.717
ENST00000455742	0	0	0	0	0	0	0	0
ENST00000615891	102.507	73.219	146.471	102.974	79.233	100.233	108.103	117.415
ENST00000246041	16.036	10.039	12.444	14.161	31.222	23.674	20.242	29.061
ENST00000566936	72.851	3.362	47.475	40.14	59.651	22.961	55.424	55.479
ENST00000340099	231.105	124.11	143.429	123.517	85.195	123.184	85.932	171.574
ENST00000569548	0	0	0	0	0	0	0	0
ENST00000569010	0	0	0	0	0	0	0	0
ENST00000561659	6.641	1.72	0	2.761	0	1.368	0	0
ENST00000561918	1.361	1.345	0	1.372	1.221	0	0	0
ENST00000569250	0	0	0	0	0	0	0	0
ENST00000564378	0	0	0	0	0	0	0	0
ENST00000562737	0	0	0	0	0	0	0	0
ENST00000568617	0	0	0	0	0	0	0	0
ENST00000567276	0	0	0	0	0	0	0	0
ENST00000566588	5.595	0	5.187	4.461	0	1.574	2.316	1.785
ENST00000567214	0	0	0	0	0	1.395	0	0
ENST00000569538	0	0	0	1.456	3.173	0	0	0
ENST00000563483	2.288	3.4	1.102	1.075	1.108	0	1.189	0
ENST00000566705	0	0	0	0	0	0	0	2.411
ENST00000562008	0	0	0	0	0	0	0	0
ENST00000567175	11.159	3.063	4.806	6.222	5.652	2.519	1.14	8.752
ENST00000373122	0	0	0	0	0	0	0	0
ENST00000373113	0	0	0	0	0	0	0	0
ENST00000338469	0	0	0	0	0	0	0	0
ENST00000448450	0	0	46.543	0	0	0	56.391	71.306
ENST00000425695	39.422	11.972	23.337	55.821	10.284	6.366	52.497	25.545
ENST00000218364	970.227	1244.622	1409.402	1461.967	1262.406	756.896	1994.112	1475.087
ENST00000535601	59.352	112.408	29.185	60.605	157.902	104.737	0	27.068
ENST00000392987	20.719	17.964	38.723	25.713	40.574	32.889	18.285	28.006
ENST00000597007	11.212	17.982	24.591	16.569	12.872	20.239	2.93	11.097
ENST00000596285	1.382	1.467	10.72	3.469	6.712	2.79	1.762	4.259
ENST00000540689	23.828	28.668	24.635	7.7	4.921	4.801	24.016	10.54
ENST00000601134	0	0	0	0	0	0	0	0
ENST00000601629	11.282	15.133	12.588	11.444	3.975	7.307	9.073	10.836
ENST00000292530	120.717	195.41	170.12	117.696	184.221	162.423	110.748	137.44
ENST00000597301	6.871	15.039	18.154	7.467	3.591	21.858	15.888	15.323
ENST00000598161	30.011	35.105	133.884	86.627	24.509	85.728	28.025	59.885
ENST00000594592	37	53.813	66	50.55	57.392	77.584	44.896	48
ENST00000612112	0	0	0	0	0	0	0	0
ENST00000622152	0	0	0	0	0	0	0	0
ENST00000437415	0	0	0	0	0	0	0	0
ENST00000436621	0	0	0	0	0	0	0	0
ENST00000464409	0	0	0	0	0	0	0	0
ENST00000497916	16.719	0	0	0	0	0	0	0
ENST00000437635	30	11	13	10	14	13	3	10
ENST00000369902	203.73	287.332	313.168	320.997	98.347	204.827	274.278	187.083
ENST00000369899	7.714	14.113	20.908	5.251	27.235	8.255	21.068	7.954
ENST00000423559	16.556	10.018	14.965	14.714	11.418	12.918	20.655	10.963
ENST00000471000	0	1.537	3.959	3.038	0	0	0	0
ENST00000467838	98.543	293.075	322.632	307.744	242.126	366.786	381.709	188.55
ENST00000277537	0	0	0	0	0	0	0	146.813
ENST00000453963	306.82	720.392	702.813	626.629	439.237	541.595	650.159	643.487
ENST00000371706	298.387	482.761	0	222.183	0	244.952	417.526	432.113
ENST00000313084	37.551	41.645	64.013	72.539	19.982	40.192	34.099	97.447
ENST00000472305	2.581	4.78	8.377	15.786	2.806	14.224	2.721	5.391
ENST00000313050	1818.769	1685.057	1894.561	2009.428	1467.846	878.152	1257.957	1087.181
ENST00000290037	1465.724	968.46	1019.099	1751.172	609.002	581.098	1021.183	881.162
ENST00000431893	0	0	0	46.652	0	0	0	0
ENST00000327876	2	10	6	29	23	16	21	10
ENST00000493527	0	0	1	0	0	0	0	1
ENST00000576370	160.301	192.314	255.484	101.745	171.757	95.782	310.117	376.467
ENST00000576084	0	5.13	1.854	7.459	1.596	7.516	0	6.317
ENST00000572088	97.68	113.704	140.641	139.053	47.988	135.197	116.341	133.511
ENST00000573912	0	0	0	2.705	0	0	6.89	4.141
ENST00000572558	2.73	5.901	13.973	26.57	6.689	24.911	13.853	13.479
ENST00000574821	0	0	0	0	0	0	0	1.986
ENST00000574989	8.437	15.906	10.189	16.779	7	14.773	17.709	21.045
ENST00000299335	431.436	620.266	813.237	743.733	468.746	487.439	788.994	480.903
ENST00000571584	17.161	31.897	61.534	73.125	4.574	32.79	54.92	42.954
ENST00000639671	69.888	76.263	109.999	74.763	37.285	0	138.429	110.089
ENST00000284818	167.323	177.427	184.563	197.841	133.623	179.182	84.405	97.67
ENST00000518893	34.691	34.573	34.437	32.949	26.377	20.818	13.595	39.33
ENST00000548312	17.178	19.351	26.935	27.522	13.096	21.556	32.448	8.967
ENST00000242607	2188.148	2318.814	2933.86	2277.822	1178.78	2407.529	2497.579	1513.13
ENST00000356742	22.361	14.241	28.6	23.698	34.12	29.982	29.779	21.202
ENST00000439744	175.533	185.395	82.702	337.555	67.179	298.949	193.722	287.786
ENST00000549442	43.044	58.091	25.37	26.945	23.755	17.239	42.662	9.238
ENST00000547887	4.318	0	2.789	9.816	15.951	10.981	14.792	0
ENST00000546713	0	0	0	1.291	0	0	0	1.373
ENST00000546425	35.905	47.288	59.207	37.403	31.017	59.037	34.477	34.492
ENST00000620084	48.958	308.586	137.251	802.94	128.733	685.506	643.162	297.633
ENST00000256495	11654.329	7841.672	7292.518	7554.416	3506.855	4778.5	4491.087	4334.721
ENST00000467610	178.485	113.212	178.201	120.806	54.634	132.09	59.809	115.756
ENST00000460806	106.622	47.589	58.283	36.013	28.914	70.321	36.897	27.301
ENST00000279028	3	8	8	5	2	23	26	8
ENST00000289968	177.74	433.691	374.238	477.623	166.22	287.473	576.648	518.092
ENST00000573703	48.488	191.203	189.811	114.351	142.76	241.367	112.494	201.673
ENST00000570320	28.593	119.677	78.297	44.908	58.717	96.033	84.063	113.267
ENST00000303665	1747.968	3675.068	3267.824	2268.883	2469.629	3546.948	2779.868	4015.675
ENST00000571843	63.843	284.734	305.212	209.697	171	405.499	346.233	517.163
ENST00000575283	10.568	25.932	79.41	28.833	63.159	30.157	34.305	99.19
ENST00000573765	0	0	60.78	0	0	269.736	0	0
ENST00000571406	31.342	199.638	143.92	116.33	107.247	224.906	92.929	196.917
ENST00000572314	207.921	571.722	450.092	337.122	379.659	804.936	188.636	439.726
ENST00000575412	1.21	11.669	13.78	12.504	10.693	10.866	5.575	21.318
ENST00000570841	0	48.668	82.674	38.814	0	47.314	61.994	136.739
ENST00000575656	26.835	77.927	87.03	54.738	48.856	109.834	44.891	99.327
ENST00000576387	0	0	0	0	2.096	0	0	0
ENST00000575975	5.192	21.236	4.192	6.337	13.378	24.386	3.935	12.146
ENST00000455311	13.962	17.557	16.866	22.585	22.3	22.606	24.302	24.24
ENST00000571480	2.224	25.641	2.585	7.207	2.971	7.761	5.949	0
ENST00000573625	0	0	0	0	0	7.545	1.217	0
ENST00000571575	5.098	21.778	10.058	9.958	4.684	16	9.927	25.814
ENST00000573449	0	0	0	0	0	0	3.893	4.07
ENST00000575447	3.811	5.894	8.053	2.373	2.059	15.613	2.826	0
ENST00000483722	841.776	603	674.422	611.164	657.972	1309.689	608.925	535
ENST00000233146	461.114	593.538	569.043	659.34	507.997	277.14	1184.544	579.805
ENST00000454849	0	0	0	0	0	0	0	0
ENST00000645506	4.58	4.359	4.352	6.104	7.761	2.894	4.635	5.886
ENST00000646415	5	1.835	0	2.876	4.939	1.978	0	1.829
ENST00000645339	0	0	0	0	0	0	0	0
ENST00000644092	0	9.304	18.495	6.359	0	6.934	8.743	4.677
ENST00000406134	9.896	7.078	0	8.682	19.395	8.227	4.238	6.95
